Fecha,Cierre
03/04/2023,12.2
04/04/2023,12.23
05/04/2023,12.23
10/04/2023,12.14
11/04/2023,12.12
12/04/2023,12.17
13/04/2023,12.2
14/04/2023,12.24
17/04/2023,12.22
18/04/2023,12.22
19/04/2023,12.25
20/04/2023,12.23
21/04/2023,12.22
24/04/2023,12.22
25/04/2023,12.19
26/04/2023,12.17
27/04/2023,12.14
28/04/2023,12.22
02/05/2023,12.15
03/05/2023,12.12
04/05/2023,12.15
05/05/2023,12.14
08/05/2023,12.16
09/05/2023,12.18
10/05/2023,12.16
11/05/2023,12.15
12/05/2023,12.05
15/05/2023,12.04
16/05/2023,11.95
17/05/2023,11.95
18/05/2023,11.94
19/05/2023,11.94
22/05/2023,11.9
23/05/2023,12
24/05/2023,11.88
25/05/2023,11.89
26/05/2023,11.9
29/05/2023,11.96
30/05/2023,11.92
31/05/2023,11.85
01/06/2023,11.98
02/06/2023,11.91
05/06/2023,11.92
06/06/2023,11.97
07/06/2023,12
08/06/2023,12
09/06/2023,11.95
12/06/2023,11.83
13/06/2023,11.92
14/06/2023,11.86
15/06/2023,11.81
16/06/2023,11.6
19/06/2023,11.78
20/06/2023,11.82
21/06/2023,11.7
22/06/2023,11.73
23/06/2023,11.69
26/06/2023,11.78
27/06/2023,11.73
28/06/2023,11.78
29/06/2023,11.75
30/06/2023,11.78
03/07/2023,11.76
04/07/2023,11.74
05/07/2023,11.81
06/07/2023,11.8
07/07/2023,11.86
10/07/2023,11.73
11/07/2023,11.81
12/07/2023,11.76
13/07/2023,11.84
14/07/2023,11.92
17/07/2023,11.89
18/07/2023,11.89
19/07/2023,11.77
20/07/2023,11.75
21/07/2023,11.79
24/07/2023,11.66
25/07/2023,11.59
26/07/2023,11.49
27/07/2023,11.48
28/07/2023,11.47
31/07/2023,11.35
01/08/2023,11.43
02/08/2023,11.48
03/08/2023,11.43
04/08/2023,11.44
07/08/2023,11.48
08/08/2023,11.36
09/08/2023,11.2
10/08/2023,11.35
11/08/2023,11.47
14/08/2023,11.45
15/08/2023,11.5
16/08/2023,11.27
17/08/2023,11.5
18/08/2023,11.44
21/08/2023,11.39
22/08/2023,11.25
23/08/2023,11.25
24/08/2023,11.28
25/08/2023,11.17
28/08/2023,11.2
29/08/2023,11.07
30/08/2023,11.04
31/08/2023,10.95
01/09/2023,10.95
04/09/2023,11
05/09/2023,10.95
06/09/2023,10.92
07/09/2023,10.92
08/09/2023,10.94
11/09/2023,11.07
12/09/2023,11.3
13/09/2023,10.97
14/09/2023,10.83
15/09/2023,10.88
18/09/2023,10.88
19/09/2023,10.85
20/09/2023,10.85
21/09/2023,10.79
22/09/2023,10.77
25/09/2023,10.74
26/09/2023,10.63
27/09/2023,10.66
28/09/2023,10.66
29/09/2023,10.82
02/10/2023,10.59
03/10/2023,10.73
04/10/2023,10.71
05/10/2023,10.74
06/10/2023,10.82
09/10/2023,10.8
10/10/2023,10.75
11/10/2023,10.66
12/10/2023,10.74
13/10/2023,10.8
16/10/2023,10.56
17/10/2023,10.55
18/10/2023,10.52
19/10/2023,10.5
20/10/2023,10.42
23/10/2023,10.47
24/10/2023,10.51
25/10/2023,10.42
26/10/2023,10.49
27/10/2023,10.55
30/10/2023,10.29
31/10/2023,10.3
01/11/2023,10.49
03/11/2023,10.59
06/11/2023,10.14
07/11/2023,10.32
08/11/2023,10.3
09/11/2023,10.24
10/11/2023,10.3
13/11/2023,10.45
14/11/2023,10.52
15/11/2023,10.4
16/11/2023,10.64
17/11/2023,10.75
21/11/2023,10.95
22/11/2023,11.12
23/11/2023,11.08
24/11/2023,11.04
27/11/2023,10.99
28/11/2023,10.46
29/11/2023,10.8
30/11/2023,10.94
01/12/2023,11.09
04/12/2023,11.1
05/12/2023,11
06/12/2023,10.9
07/12/2023,11.14
08/12/2023,11.37
11/12/2023,11.27
13/12/2023,11.2
14/12/2023,11.23
15/12/2023,11.69
18/12/2023,11.7
19/12/2023,11.64
20/12/2023,11.69
21/12/2023,11.82
22/12/2023,11.93
26/12/2023,12.07
27/12/2023,12.02
28/12/2023,12.4
29/12/2023,12.25
02/01/2024,12.29
03/01/2024,12.23
04/01/2024,12.15
05/01/2024,12.24
08/01/2024,12.25
09/01/2024,12.14
10/01/2024,12.05
11/01/2024,11.94
